ID	Location	Latitude	Longitude	Species	Captive	colour	relatedness	newgroup	oldgroup
MW344	Finland	60.8118365	22.5851296	Canis lupus	wild	NA	NA	NA	NA
MW345	Finland	60.151865	23.3965385	Canis lupus	wild	NA	NA	NA	NA
MW346	Finland	60.7720311	22.4387799	Canis lupus	wild	NA	NA	NA	NA
MW347	Finland	60.7539447	22.1861279	Canis lupus	wild	NA	NA	NA	NA
MW348	Finland	61.6748233	29.8212187	Canis lupus	wild	NA	NA	NA	NA
MW349	Finland	61.0712915	22.8274185	Canis lupus	wild	NA	NA	NA	NA
MW350	Finland	61.0078654	28.4609596	Canis lupus	wild	NA	NA	NA	NA
MW353	Finland	62.971972	23.002363	Canis lupus	wild	NA	NA	NA	NA
MW354	Finland	63.8387116	23.8336229	Canis lupus	wild	NA	NA	NA	NA
MW357	Finland	63.3886446	24.5931381	Canis lupus	wild	NA	NA	NA	NA
MW358	Finland	66.9168193	28.9154748	Canis lupus	wild	NA	NA	NA	NA
MW359	Finland	63.6762401	28.0423145	Canis lupus	wild	NA	NA	NA	NA
MW360	Finland	63.5351203	28.0113483	Canis lupus	wild	NA	NA	NA	NA
MW361	Finland	63.3737564	28.0958178	Canis lupus	wild	NA	NA	NA	NA
MW362	Finland	62.9034028	28.5115117	Canis lupus	wild	NA	NA	NA	NA
MW363	Finland	63.8166336	27.3537502	Canis lupus	wild	NA	NA	NA	NA
MW364	Lithuania	55.0431	24.95698	Canis lupus	wild	NA	NA	NA	NA
MW365	Lithuania	56.20177	24.75601	Canis lupus	wild	NA	NA	NA	NA
MW374	Lithuania	54.63791	24.93468	Canis lupus	wild	NA	NA	NA	NA
MW376	Turkiye	40.19272	42.29462	Canis lupus	wild	NA	NA	NA	NA
MW380	Turkiye	40.192723	42.294624	Canis lupus	wild	NA	NA	NA	NA
MW382	Turkiye	40.192723	42.294624	Canis lupus	wild	NA	NA	NA	NA
MW384	Turkiye	40.192723	42.294624	Canis lupus	wild	NA	NA	NA	NA
MW385	Turkiye	40.311065	42.592634	Canis lupus	wild	NA	NA	NA	NA
MW400	Finland	62.66788	30.93949	Canis lupus	wild	NA	NA	NA	NA
MW403	Finland	63.3185	30.02645	Canis lupus	wild	NA	NA	NA	NA
MW406	Finland	61.89182	29.82726	Canis lupus	wild	NA	NA	NA	NA
MW408	Finland	62.66788	30.93949	Canis lupus	wild	NA	NA	NA	NA
MW410	Finland	64.88407	28.91171	Canis lupus	wild	NA	NA	NA	NA
MW415	Finland	64.12874	29.52028	Canis lupus	wild	NA	NA	NA	NA
MW416	Finland	64.12874	29.52028	Canis lupus	wild	NA	NA	NA	NA
MW417	Finland	64.12874	29.52028	Canis lupus	wild	NA	NA	NA	NA
MW421	Finland	68.9062	27.02775	Canis lupus	wild	NA	NA	NA	NA
MW422	Finland	64.12874	29.52028	Canis lupus	wild	NA	NA	NA	NA
MW423	Finland	64.12874	29.52028	Canis lupus	wild	NA	NA	NA	NA
MW425	Finland	64.67914	28.48402	Canis lupus	wild	NA	NA	NA	NA
MW426	Finland	64.67914	28.48402	Canis lupus	wild	NA	NA	NA	NA
MW427	Finland	64.67914	28.48402	Canis lupus	wild	NA	NA	NA	NA
MW429	Finland	64.67914	28.48402	Canis lupus	wild	NA	NA	NA	NA
MW431	Finland	64.88411	28.91165	Canis lupus	wild	NA	NA	NA	NA
MW433	Finland	64.88411	28.91165	Canis lupus	wild	NA	NA	NA	NA
MW434	Finland	61.55018	29.5024	Canis lupus	wild	NA	NA	NA	NA
MW435	Finland	64.12874	29.52028	Canis lupus	wild	NA	NA	NA	NA
MW436	Finland	64.12874	29.52028	Canis lupus	wild	NA	NA	NA	NA
MW437	Finland	64.12874	29.52028	Canis lupus	wild	NA	NA	NA	NA
MW438	Finland	64.12874	29.52028	Canis lupus	wild	NA	NA	NA	NA
MW439	Finland	64.86747	27.6752	Canis lupus	wild	NA	NA	NA	NA
MW441	Finland	64.13065	28.39049	Canis lupus	wild	NA	NA	NA	NA
MW443	Finland	64.13065	28.39049	Canis lupus	wild	NA	NA	NA	NA
MW446	Finland	66.83265	28.67011	Canis lupus	wild	NA	NA	NA	NA
MW448	Finland	62.8062	30.15538	Canis lupus	wild	NA	NA	NA	NA
MW450	Finland	64.12874	29.52028	Canis lupus	wild	NA	NA	NA	NA
MW451	Finland	62.66788	30.93949	Canis lupus	wild	NA	NA	NA	NA
MW454	Finland	62.66788	30.93949	Canis lupus	wild	NA	NA	NA	NA
MW455	Finland	61.92411	25.74815	Canis lupus	wild	NA	NA	NA	NA
MW459	Finland	61.55018	29.5024	Canis lupus	wild	NA	NA	NA	NA
MW461	Finland	64.12874	29.52028	Canis lupus	wild	NA	NA	NA	NA
MW474	Russia	63.15587	32.99055	Canis lupus	wild	NA	NA	NA	NA
MW477	Russia	63.15587	32.99055	Canis lupus	wild	NA	NA	NA	NA
MW478	Russia	62.2062	34.26757	Canis lupus	wild	NA	NA	NA	NA
MW479	Russia	62.2062	34.26757	Canis lupus	wild	NA	NA	NA	NA
MW494	Russia	65.86165	44.22931	Canis lupus	wild	NA	NA	NA	NA
MW496	Russia	63.91905	38.08377	Canis lupus	wild	NA	NA	NA	NA
MW498	Russia	60.97868	32.97086	Canis lupus	wild	NA	NA	NA	NA
MW522	Russia	58.823997	126.200618	Canis lupus	wild	NA	NA	NA	NA
MW527	Russia	59.373691	128.610295	Canis lupus	wild	NA	NA	NA	NA
MW529	Russia	57.393416	131.614782	Canis lupus	wild	NA	NA	NA	NA
MW534	Russia	64.774078	125.904257	Canis lupus	wild	NA	NA	NA	NA
MW537	Russia	63.195141	126.966924	Canis lupus	wild	NA	NA	NA	NA
MW545	Russia	62.665931	34.292776	Canis lupus	wild	NA	NA	NA	NA
MW546	Russia	62.665931	34.292776	Canis lupus	wild	NA	NA	NA	NA
MW547	Russia	62.665931	34.292776	Canis lupus	wild	NA	NA	NA	NA
MW548	Russia	62.665931	34.292776	Canis lupus	wild	NA	NA	NA	NA
MW549	Russia	62.665931	34.292776	Canis lupus	wild	NA	NA	NA	NA
MW550	Russia	61.419537	35.262143	Canis lupus	wild	NA	NA	NA	NA
MW551	Russia	61.419537	35.262143	Canis lupus	wild	NA	NA	NA	NA
MW556	Russia	62.295949	34.405013	Canis lupus	wild	NA	NA	NA	NA
MW557	Russia	62.477836	34.135643	Canis lupus	wild	NA	NA	NA	NA
MW558	Russia	62.491814	34.102684	Canis lupus	wild	NA	NA	NA	NA
MW559	Russia	62.250839	34.388362	Canis lupus	wild	NA	NA	NA	NA
MW699A	Slovakia	48.7231	20.2541	Canis lupus	wild	NA	NA	NA	NA
MW704A	Slovakia	48.7163	19.6992	Canis lupus	wild	NA	NA	NA	NA
MW718A	Latvia	56.67331	22.57438	Canis lupus	wild	NA	NA	NA	NA
MW733A	Finland	64.34331604	25.88144639	Canis lupus	wild	NA	NA	NA	NA
MW735A	Finland	65.1089405	29.6322129	Canis lupus	wild	NA	NA	NA	NA
MW736A	Finland	65.43899846	29.7293022	Canis lupus	wild	NA	NA	NA	NA
MW738A	Finland	64.17906905	30.01867883	Canis lupus	wild	NA	NA	NA	NA
MW739A	Finland	62.258787	30.2493156	Canis lupus	wild	NA	NA	NA	NA
MW740A	Finland	68.6402804	28.469675	Canis lupus	wild	NA	NA	NA	NA
MW741A	Finland	63.7973086	29.3591838	Canis lupus	wild	NA	NA	NA	NA
MW742A	Finland	65.1044579	29.8321658	Canis lupus	wild	NA	NA	NA	NA
MW743A	Finland	64.1790691	30.0186788	Canis lupus	wild	NA	NA	NA	NA
MW745A	Finland	64.42794	28.45764	Canis lupus	wild	NA	NA	NA	NA
MW747A	Finland	67.69996	29.51117	Canis lupus	wild	NA	NA	NA	NA
MW749A	Finland	64.9483908	28.29541121	Canis lupus	wild	NA	NA	NA	NA
MW750A	Finland	63.9493108	27.0853907	Canis lupus	wild	NA	NA	NA	NA
MW751A	Finland	68.1428958	28.8980399	Canis lupus	wild	NA	NA	NA	NA
MW752A	Finland	64.9483908	28.2954112	Canis lupus	wild	NA	NA	NA	NA
MW753A	Finland	64.30203085	29.89646548	Canis lupus	wild	NA	NA	NA	NA
MW757A	Finland	64.3020309	29.8964655	Canis lupus	wild	NA	NA	NA	NA
MW758A	Finland	63.89533153	28.19380148	Canis lupus	wild	NA	NA	NA	NA
MW760A	Finland	63.5892968	29.539554	Canis lupus	wild	NA	NA	NA	NA
MW762A	Finland	63.9750509	27.2417713	Canis lupus	wild	NA	NA	NA	NA
MW763A	Finland	63.8239611	26.734501	Canis lupus	wild	NA	NA	NA	NA
MW765A	Finland	63.981444	26.5422133	Canis lupus	wild	NA	NA	NA	NA
MW766A	Finland	63.8200248	26.3077974	Canis lupus	wild	NA	NA	NA	NA
MW768A	Finland	60.08145	23.2422365	Canis lupus	wild	NA	NA	NA	NA
MW770A	Finland	60.9200038	24.0787996	Canis lupus	wild	NA	NA	NA	NA
MW771A	Finland	63.8713608	27.5911336	Canis lupus	wild	NA	NA	NA	NA
MW772A	Finland	60.9152347	21.6027238	Canis lupus	wild	NA	NA	NA	NA
MW773A	Finland	60.1524392	23.2557549	Canis lupus	wild	NA	NA	NA	NA
MW777A	Finland	60.4508201	24.8328959	Canis lupus	wild	NA	NA	NA	NA
MW779A	Finland	63.6224031	28.053088	Canis lupus	wild	NA	NA	NA	NA
MW780A	Finland	60.0330074	23.653432	Canis lupus	wild	NA	NA	NA	NA
MW791	Latvia	56.86696	25.87458	Canis lupus	wild	NA	NA	NA	NA
MW807	Latvia	56.22836	25.6114	Canis lupus	wild	NA	NA	NA	NA
MW817	Latvia	57.15926	21.62748	Canis lupus	wild	NA	NA	NA	NA
MW827	Estonia	58.26687	25.40363	Canis lupus	wild	NA	NA	NA	NA
MW829	Estonia	58.05383	26.23935	Canis lupus	wild	NA	NA	NA	NA
MW831	Estonia	58.92829	24.87684	Canis lupus	wild	NA	NA	NA	NA
MW832	Estonia	59.19631	25.54195	Canis lupus	wild	NA	NA	NA	NA
MW837	Estonia	57.9481	25.82096	Canis lupus	wild	NA	NA	NA	NA
MW838	Estonia	58.22434	26.42173	Canis lupus	wild	NA	NA	NA	NA
MW845	Estonia	58.28652	22.02447	Canis lupus	wild	NA	NA	NA	NA
MW847	Estonia	58.68616	24.77731	Canis lupus	wild	NA	NA	NA	NA
MW849	Estonia	58.50415	23.11514	Canis lupus	wild	NA	NA	NA	NA
MW851	Estonia	58.55935	23.08216	Canis lupus	wild	NA	NA	NA	NA
MW860	Estonia	58.89957	24.1273	Canis lupus	wild	NA	NA	NA	NA
MW863	Estonia	59.08607	25.24129	Canis lupus	wild	NA	NA	NA	NA
MW864	Estonia	57.92097	26.1227	Canis lupus	wild	NA	NA	NA	NA
MW866	Estonia	57.60104	27.22926	Canis lupus	wild	NA	NA	NA	NA
MW871	Russia	53	57	Canis lupus	wild	NA	NA	NA	NA
MW872	Russia	53	57	Canis lupus	wild	NA	NA	NA	NA
MW873	Russia	53	57	Canis lupus	wild	NA	NA	NA	NA
MW879	Slovakia	48.6233	19.0548	Canis lupus	wild	NA	NA	NA	NA
MW880	Slovakia	48.6233	19.0548	Canis lupus	wild	NA	NA	NA	NA
MW901	Ukraine	47.5	32.25	Canis lupus	wild	NA	NA	NA	NA
MW902	Ukraine	47.5	32.25	Canis lupus	wild	NA	NA	NA	NA
MW904	Ukraine	47.5	32.25	Canis lupus	wild	NA	NA	NA	NA
MW909	Ukraine	50.9167	34.55	Canis lupus	wild	NA	NA	NA	NA
MW911	Ukraine	50.95	28.9333	Canis lupus	wild	NA	NA	NA	NA
MW913	Ukraine	50.95	28.9333	Canis lupus	wild	NA	NA	NA	NA
MW928	Ukraine	46.8333	35.2667	Canis lupus	wild	NA	NA	NA	NA
MW930	Ukraine	49.75	38.6333	Canis lupus	wild	NA	NA	NA	NA
MW932	Ukraine	49.2667	39.6167	Canis lupus	wild	NA	NA	NA	NA
MW934	Slovakia	49.0297	19.9377	Canis lupus	wild	NA	NA	NA	NA
MW938	Slovakia	48.5898	19.9911	Canis lupus	wild	NA	NA	NA	NA
MW943	Slovakia	48.8209	20.8001	Canis lupus	wild	NA	NA	NA	NA
MW950	Slovakia	48.8367	20.5316	Canis lupus	wild	NA	NA	NA	NA
MW953	Slovakia	48.669	19.699	Canis lupus	wild	NA	NA	NA	NA
MW955	Slovakia	49.0175	20.909	Canis lupus	wild	NA	NA	NA	NA
MW956	Slovakia	49.3484	21.2218	Canis lupus	wild	NA	NA	NA	NA
MW958	Slovakia	49.0642	20.9141	Canis lupus	wild	NA	NA	NA	NA
MW972	Finland	60.9416289	24.1897366	Canis lupus	wild	NA	NA	NA	NA
MW975	Finland	65.1231006	29.6262206	Canis lupus	wild	NA	NA	NA	NA
MW976	Finland	66.1832798	28.250044	Canis lupus	wild	NA	NA	NA	NA
MW985	Finland	68.2397456	24.4553241	Canis lupus	wild	NA	NA	NA	NA
C_adustus	Guinea	NA	NA	Canis adustus	NA	NA	NA	NA	NA
KenyaJackal	Kenya	NA	NA	Canis anthus	NA	NA	NA	NA	NA
MW692	Israel	NA	NA	Canis aureus	NA	NA	NA	NA	NA
AlabamaCoyote	United States	NA	NA	Canis latrans	NA	NA	NA	NA	NA
CaliforniaCoyote	United States	NA	NA	Canis latrans	NA	NA	NA	NA	NA
Ethiopian_grey_wolf	Ethiopia	6.9167263	39.6987993	Canis simensis	NA	NA	NA	NA	NA
BerlinZoo	Germany	NA	NA	Cuon alpinus	NA	NA	NA	NA	NA
AndeanFox	Peru	NA	NA	Lycalopex culpaeus	NA	NA	NA	NA	NA
Kruger	South Africa	NA	NA	Lycaon pictus	NA	NA	NA	NA	NA
Zimbabwe1	Zimbabwe	NA	NA	Lycaon pictus	NA	NA	NA	NA	NA
MW099	Germany	51.010989	10.845346	Canis lupus x Canis lupus familiaris	wild	NA	NA	NA	NA
MW101	Germany	51.010989	10.845346	Canis lupus x Canis lupus familiaris	wild	NA	NA	NA	NA
MW103	Germany	51.010989	10.845346	Canis lupus x Canis lupus familiaris	wild	NA	NA	NA	NA
MW312	Israel	32.6	35.45	Canis lupus x Canis lupus familiaris	wild	NA	NA	NA	NA
MW177	Israel	32.86	35.68	Canis lupus x Canis lupus familiaris	wild	NA	NA	NA	NA
AW105_merge	Norway	59.494314	10.85309	Canis lupus x Canis lupus familiaris	wild	NA	NA	NA	NA
MW269	Poland	49.57039	22.23559	Canis lupus x Canis lupus familiaris	wild	NA	NA	NA	NA
MW268	Poland	51.1624	19.46609	Canis lupus x Canis lupus familiaris	wild	NA	NA	NA	NA
MW267	Poland	51.16276	19.45486	Canis lupus x Canis lupus familiaris	wild	NA	NA	NA	NA
MW266	Poland	51.44733	17.76009	Canis lupus x Canis lupus familiaris	wild	NA	NA	NA	NA
MW265	Poland	51.46676	17.73676	Canis lupus x Canis lupus familiaris	wild	NA	NA	NA	NA
MW264	Poland	52.97441	17.84463	Canis lupus x Canis lupus familiaris	wild	NA	NA	NA	NA
V3064	Sweden	NA	NA	Canis lupus x Canis lupus familiaris	wild	NA	NA	NA	NA
V3065	Sweden	NA	NA	Canis lupus x Canis lupus familiaris	wild	NA	NA	NA	NA
V3069	Sweden	NA	NA	Canis lupus x Canis lupus familiaris	wild	NA	NA	NA	NA
Novembre_Chinese_Wolf	United States	NA	NA	Canis lupus	zoo	NA	NA	NA	NA
V138	Russia	62.465124	34.167228	Canis lupus	wild	NA	NA	NA	NA
V141	Russia	62.477836	34.135643	Canis lupus	wild	NA	NA	NA	NA
W12	Finland	64.35293	30.02992	Canis lupus	wild	NA	NA	NA	NA
W13	Finland	62.35584	30.10892	Canis lupus	wild	NA	NA	NA	NA
W16	Finland	63.69178	28.49546	Canis lupus	wild	NA	NA	NA	NA
W17	Finland	63.54006	30.07035	Canis lupus	wild	NA	NA	NA	NA
W18	Finland	64.27375	28.82116	Canis lupus	wild	NA	NA	NA	NA
W19	Finland	66.06104	25.71121	Canis lupus	wild	NA	NA	NA	NA
W20	Finland	64.06776	29.01471	Canis lupus	wild	NA	NA	NA	NA
W21	Finland	63.46851	28.96664	Canis lupus	wild	NA	NA	NA	NA
W24	Finland	64.46547	29.32468	Canis lupus	wild	NA	NA	NA	NA
W27	Finland	64.21971	30.16259	Canis lupus	wild	NA	NA	NA	NA
W28	Finland	64.20904	29.81117	Canis lupus	wild	NA	NA	NA	NA
W29	Finland	63.39621	28.97033	Canis lupus	wild	NA	NA	NA	NA
W30	Finland	63.80517	29.1436	Canis lupus	wild	NA	NA	NA	NA
W31	Finland	65.73355	29.90839	Canis lupus	wild	NA	NA	NA	NA
W32	Finland	60.81808	22.60191	Canis lupus	wild	NA	NA	NA	NA
W33	Finland	64.34953	28.46488	Canis lupus	wild	NA	NA	NA	NA
W34	Finland	64.64486	29.82102	Canis lupus	wild	NA	NA	NA	NA
W35	Finland	63.56291	29.75275	Canis lupus	wild	NA	NA	NA	NA
W38	Finland	64.29608	24.75864	Canis lupus	wild	NA	NA	NA	NA
W4	Finland	64.18218	29.90971	Canis lupus	wild	NA	NA	NA	NA
W40	Finland	63.76897	27.67596	Canis lupus	wild	NA	NA	NA	NA
W41	Finland	63.63186	29.31942	Canis lupus	wild	NA	NA	NA	NA
W44	Finland	65.56017	29.34629	Canis lupus	wild	NA	NA	NA	NA
W45	Finland	64.21888	30.2657	Canis lupus	wild	NA	NA	NA	NA
W46	Finland	64.21888	30.2657	Canis lupus	wild	NA	NA	NA	NA
W51	Finland	63.08291	28.80501	Canis lupus	wild	NA	NA	NA	NA
W52	Finland	65.46399	28.60288	Canis lupus	wild	NA	NA	NA	NA
W53	Finland	64.49573	29.02563	Canis lupus	wild	NA	NA	NA	NA
W55	Finland	65.07972	29.63893	Canis lupus	wild	NA	NA	NA	NA
W56	Finland	64.68922	28.80845	Canis lupus	wild	NA	NA	NA	NA
W57	Finland	64.60146	29.77953	Canis lupus	wild	NA	NA	NA	NA
W59	Finland	60.99044	27.99769	Canis lupus	wild	NA	NA	NA	NA
W6	Finland	68.11051	28.66718	Canis lupus	wild	NA	NA	NA	NA
W60	Finland	64.41545	29.21063	Canis lupus	wild	NA	NA	NA	NA
W62	Finland	65.21143	28.04694	Canis lupus	wild	NA	NA	NA	NA
W64	Finland	64.06524	28.96851	Canis lupus	wild	NA	NA	NA	NA
W7	Finland	64.24933	29.94895	Canis lupus	wild	NA	NA	NA	NA
W71	Finland	65.43394	28.07916	Canis lupus	wild	NA	NA	NA	NA
W72	Finland	65.15936	29.34185	Canis lupus	wild	NA	NA	NA	NA
W73	Finland	64.32136	29.9054	Canis lupus	wild	NA	NA	NA	NA
W76	Finland	68.23716	27.4331	Canis lupus	wild	NA	NA	NA	NA
W78	Finland	67.61319	28.82885	Canis lupus	wild	NA	NA	NA	NA
W83	Finland	64.07676	30.30942	Canis lupus	wild	NA	NA	NA	NA
W84	Finland	64.07051	28.86479	Canis lupus	wild	NA	NA	NA	NA
W85	Finland	64.00761	27.27111	Canis lupus	wild	NA	NA	NA	NA
W86	Finland	68.64109	28.55907	Canis lupus	wild	NA	NA	NA	NA
W89	Finland	65.75044	30.07419	Canis lupus	wild	NA	NA	NA	NA
W91	Finland	65.89889	29.69932	Canis lupus	wild	NA	NA	NA	NA
W92	Finland	64.00369	28.84074	Canis lupus	wild	NA	NA	NA	NA
W94	Finland	68.39339	28.35634	Canis lupus	wild	NA	NA	NA	NA
W95	Finland	65.57926	28.13972	Canis lupus	wild	NA	NA	NA	NA
W96	Finland	64.67334	29.46218	Canis lupus	wild	NA	NA	NA	NA
W97	Finland	64.66486	29.6712	Canis lupus	wild	NA	NA	NA	NA
Indianwolf_Maharashtra	India	19.7515	75.7139	Canis lupus	wild	NA	NA	NA	NA
Shanxi2Wolf	China	37.6384029	110.156489	Canis lupus	wild	NA	NA	NA	NA
LiaoNingWolf	China	41.0836561	120.075563	Canis lupus	wild	NA	NA	NA	NA
MW861	Estonia	57.78915	26.50876	Canis lupus	wild	NA	NA	NA	NA
MW1050.1	Finland	64.92817738	29.53240028	Canis lupus	wild	NA	NA	NA	NA
MW1050.2	Finland	64.92817738	29.53240028	Canis lupus	wild	NA	NA	NA	NA
Indianwolf_SRR13985171	India	22.0439	72.0205	Canis lupus	wild	NA	NA	NA	NA
MW375	Lithuania	55.5291	25.11318	Canis lupus	wild	NA	NA	NA	NA
MW562	Mongolia	43.19782	107.19761	Canis lupus	wild	NA	NA	NA	NA
MW594	Mongolia	43.19782	107.19761	Canis lupus	wild	NA	NA	NA	NA
MW595	Mongolia	43.19782	107.19761	Canis lupus	wild	NA	NA	NA	NA
MW596	Mongolia	43.19782	107.19761	Canis lupus	wild	NA	NA	NA	NA
MW597	Mongolia	43.19782	107.19761	Canis lupus	wild	NA	NA	NA	NA
MW598	Mongolia	43.19782	107.19761	Canis lupus	wild	NA	NA	NA	NA
MW599	Mongolia	43.19782	107.19761	Canis lupus	wild	NA	NA	NA	NA
MW600	Mongolia	43.19782	107.19761	Canis lupus	wild	NA	NA	NA	NA
InnerMongoliaWolf	Mongolia	45.0191656	102.650335	Canis lupus	wild	NA	NA	NA	NA
MW565	Mongolia	47.89048	106.95719	Canis lupus	wild	NA	NA	NA	NA
MW566	Mongolia	47.89048	106.95719	Canis lupus	wild	NA	NA	NA	NA
MW567	Mongolia	47.89048	106.95719	Canis lupus	wild	NA	NA	NA	NA
MW568	Mongolia	47.89048	106.95719	Canis lupus	wild	NA	NA	NA	NA
MW569	Mongolia	47.89048	106.95719	Canis lupus	wild	NA	NA	NA	NA
PortugueseWolf	Portugal	41.619679	-7.6161	Canis lupus	wild	NA	NA	NA	NA
MW1170	Romania	46.48	24.82	Canis lupus	wild	NA	NA	NA	NA
MW1172	Romania	46.5	24.59	Canis lupus	wild	NA	NA	NA	NA
MW117.1	Spain	42.57505	-8.13385	Canis lupus	wild	NA	NA	NA	NA
MW117.2	Spain	42.57505	-8.13385	Canis lupus	wild	NA	NA	NA	NA
MW113.1	Spain	43.36139	-5.85932	Canis lupus	wild	NA	NA	NA	NA
MW113.2	Spain	43.36139	-5.85932	Canis lupus	wild	NA	NA	NA	NA
wSierraMorena	Spain	37.3	-4.3	Canis lupus	wild	NA	NA	NA	NA
D-85-01	Sweden	60.6708491	12.560003	Canis lupus	wild	NA	NA	NA	NA
M-05-01	Sweden	64.210038	15.4137242	Canis lupus	wild	NA	NA	NA	NA
M-02-15	Sweden	67.4752128	18.4850953	Canis lupus	wild	NA	NA	NA	NA
D-79-01	Sweden	67.7597268	21.648905	Canis lupus	wild	NA	NA	NA	NA
Saudi_wolf_B1	Saudi Arabia	23.9530695	46.2544796	Canis lupus	zoo	NA	NA	NA	NA
Syrian_wolf	Syria	34.802075	38.996815	Canis lupus	zoo	NA	NA	NA	NA
Tibetanwolf_Ladakh_SRR14777847	India	34.2268	77.5619	Canis lupus	wild	NA	NA	NA	NA
Tibetanwolf_Ladakh_SRR14777848	India	34.3976	76.7791	Canis lupus	wild	NA	NA	NA	NA
MW974	Finland	64.6777454	29.7761469	Canis lupus	wild	NA	contaminated	NA	EFIN
MW279	Poland	53.53071	16.51597	Canis lupus	wild	NA	contaminated	NA	SWASIA
MW497	Russia	60.97868	32.97086	Canis lupus	wild	NA	contaminated	NA	SWASIA
MW049	Slovakia	49.258	19.2466	Canis lupus	wild	NA	contaminted	NA	SWASIA
